Mean R,Mean G,Mean B,Std R,Std G,Std B,Green %,Contrast,Energy,Homogeneity,LBP0,LBP1,LBP2,LBP3,LBP4,LBP5,LBP6,LBP7,LBP8,LBP9,Edge Density,Num Contours,Max Contour Area,Avg Circularity,Label
0.4592182,0.5538302,0.38954252,0.15794499,0.118791826,0.237697,59.765625,617.7041666666667,0.013103489810251778,0.1003703096278627,0.12176513671875,0.108734130859375,0.0561676025390625,0.0630950927734375,0.06304931640625,0.06414794921875,0.0625152587890625,0.105560302734375,0.1410980224609375,0.2138671875,42.839813232421875,672,335.0,0.07955562692315177,0
0.4987526,0.5352249,0.4502561,0.21635048,0.18547903,0.24734588,54.730224609375,1124.750275735294,0.009526640741006811,0.06701495545378518,0.1350555419921875,0.110107421875,0.051849365234375,0.05084228515625,0.052520751953125,0.0540008544921875,0.054534912109375,0.1109771728515625,0.1535186767578125,0.226593017578125,55.70732116699219,673,833.0,0.07176106268162132,0
0.45635188,0.51975095,0.40227342,0.21616384,0.15512061,0.25257373,56.45294189453125,691.8006280637254,0.01379804906519885,0.10895151398138521,0.120452880859375,0.109039306640625,0.0526580810546875,0.060333251953125,0.0631866455078125,0.066650390625,0.0616912841796875,0.1075286865234375,0.144927978515625,0.213531494140625,43.1121826171875,664,351.5,0.11080177518080621,0
0.39484477,0.48065662,0.39531797,0.16647239,0.14487466,0.22188377,53.70025634765625,554.232368259804,0.014130277614239357,0.1400487399735573,0.1005859375,0.1005706787109375,0.0582733154296875,0.0787200927734375,0.0900421142578125,0.084259033203125,0.0737762451171875,0.10040283203125,0.126739501953125,0.1866302490234375,42.29118347167969,521,227.5,0.07875715511919971,0
0.4260754,0.5096726,0.39617342,0.18655962,0.14921172,0.25815594,57.75604248046875,661.7050857843137,0.013588555105385567,0.11482414561404188,0.1121826171875,0.1020355224609375,0.0561981201171875,0.0689849853515625,0.073577880859375,0.0791778564453125,0.06890869140625,0.102142333984375,0.132781982421875,0.204010009765625,49.57511901855469,585,773.5,0.0747557950989026,0
0.46251667,0.49966025,0.4364334,0.21722843,0.17407522,0.24509539,41.278076171875,582.9652267156864,0.016848035555394113,0.156278095120904,0.1054840087890625,0.1044158935546875,0.053619384765625,0.0703277587890625,0.0765838623046875,0.080413818359375,0.06689453125,0.1054534912109375,0.1402587890625,0.1965484619140625,38.86322021484375,558,422.0,0.09016308361854826,0
0.42206424,0.5117398,0.39611208,0.18801211,0.15657724,0.23935707,60.8001708984375,615.0668351715688,0.012396480363760412,0.10492103804498097,0.11865234375,0.1067352294921875,0.0561065673828125,0.0634307861328125,0.0669097900390625,0.068359375,0.064666748046875,0.1074371337890625,0.139373779296875,0.2083282470703125,45.34172058105469,516,521.0,0.08666079634384091,0
0.44203123,0.5086132,0.4070366,0.18037732,0.15357892,0.23121735,54.010009765625,976.2512254901961,0.009860021116354702,0.056438171332775004,0.138397216796875,0.1096649169921875,0.0524139404296875,0.0489044189453125,0.0508880615234375,0.0516357421875,0.0543060302734375,0.1087188720703125,0.1555938720703125,0.2294769287109375,63.026275634765625,808,634.0,0.07810825982817478,0
0.5039637,0.5396671,0.45055565,0.21214177,0.1750951,0.23805071,47.82257080078125,789.602650122549,0.01142812729171184,0.09056652519292278,0.1258087158203125,0.1067352294921875,0.053924560546875,0.0585174560546875,0.0582733154296875,0.0610809326171875,0.0611724853515625,0.1092529296875,0.1453094482421875,0.2199249267578125,48.88641357421875,644,307.5,0.08890513692131596,0
0.4687475,0.50435185,0.43685663,0.20596254,0.15123937,0.24203548,43.62335205078125,1030.0716605392158,0.010106463735195644,0.0586732951998795,0.1399993896484375,0.1143798828125,0.0505218505859375,0.045745849609375,0.0422821044921875,0.046783447265625,0.0528564453125,0.1135406494140625,0.158233642578125,0.23565673828125,49.79301452636719,780,358.5,0.09832193885241317,0
0.50855654,0.5617039,0.49878478,0.16899703,0.117492005,0.197712,51.75628662109375,244.54840686274517,0.020915034861346365,0.14985082850822606,0.0950164794921875,0.106903076171875,0.05926513671875,0.0783233642578125,0.0851593017578125,0.086151123046875,0.0761260986328125,0.1045989990234375,0.1199188232421875,0.18853759765625,21.688385009765625,218,353.0,0.07793926586506524,0
0.47884423,0.51854974,0.4274513,0.21796167,0.17412086,0.26392907,47.29766845703125,695.1090686274509,0.0147303638008071,0.13600727393688233,0.1104888916015625,0.1041259765625,0.0540008544921875,0.0664520263671875,0.0764923095703125,0.0802154541015625,0.0638885498046875,0.1064300537109375,0.137847900390625,0.2000579833984375,39.86320495605469,592,330.0,0.09826199431272128,0
0.42486268,0.50383455,0.36414945,0.17815638,0.15273152,0.24516514,63.19122314453125,680.4550551470589,0.012187231786289006,0.10618384739705213,0.1125030517578125,0.1049957275390625,0.0550079345703125,0.0669403076171875,0.0745697021484375,0.0719451904296875,0.067474365234375,0.104705810546875,0.136566162109375,0.205291748046875,46.78916931152344,590,384.5,0.0811944314478284,0
0.4895438,0.53806597,0.4342334,0.19830629,0.13965552,0.23560113,52.972412109375,801.757368259804,0.010567593757212949,0.07151671519460556,0.13873291015625,0.113739013671875,0.051239013671875,0.044189453125,0.043060302734375,0.0467376708984375,0.052703857421875,0.1149749755859375,0.1595611572265625,0.2350616455078125,50.987548828125,886,201.0,0.11243355354121656,0
0.3867369,0.48090163,0.35712987,0.1788035,0.15326434,0.230104,63.85650634765625,539.7797181372551,0.011876886618127653,0.09614435132746797,0.1146087646484375,0.1043548583984375,0.0602874755859375,0.06842041015625,0.0704498291015625,0.071624755859375,0.065948486328125,0.105743408203125,0.134796142578125,0.203765869140625,42.47406005859375,489,368.5,0.10518348639218965,0
0.510175,0.5625088,0.46759737,0.18456444,0.1232063,0.22729006,52.66571044921875,641.3913143382354,0.01901419348730392,0.1304730145360187,0.120025634765625,0.105010986328125,0.0490264892578125,0.0623321533203125,0.06683349609375,0.06878662109375,0.0648651123046875,0.1074371337890625,0.14556884765625,0.210113525390625,43.58299255371094,660,378.5,0.08979631722525636,0
0.5024244,0.55691206,0.44825637,0.21225034,0.15739027,0.25963372,49.4049072265625,694.1750459558825,0.01469642883824321,0.11999344311086912,0.117156982421875,0.1075592041015625,0.053375244140625,0.062225341796875,0.0641021728515625,0.0697174072265625,0.0635528564453125,0.106903076171875,0.145355224609375,0.210052490234375,42.933197021484375,631,206.0,0.08536730800194553,0
0.51858294,0.56016254,0.45997867,0.19816083,0.1485002,0.23001929,52.81524658203125,970.5996629901962,0.008844773061264738,0.04636424988737026,0.15185546875,0.1143341064453125,0.0472869873046875,0.0389404296875,0.0368499755859375,0.0411224365234375,0.0490570068359375,0.1109771728515625,0.1663360595703125,0.2432403564453125,64.10018920898438,969,734.5,0.08445672157921001,0
0.4977102,0.53004444,0.4437515,0.17159769,0.13522469,0.21725614,47.283935546875,625.5145986519609,0.01200922262029811,0.08761579174162938,0.1245574951171875,0.112579345703125,0.056304931640625,0.0565643310546875,0.0579833984375,0.05914306640625,0.0608062744140625,0.109619140625,0.143310546875,0.2191314697265625,45.1666259765625,580,256.0,0.07646519764739647,0
0.42806843,0.5152894,0.36477196,0.15769224,0.13603246,0.22163124,60.882568359375,702.5608302696079,0.014239519116110074,0.11752393594596844,0.1179962158203125,0.1007843017578125,0.052581787109375,0.0685577392578125,0.0704345703125,0.070037841796875,0.063446044921875,0.10443115234375,0.143768310546875,0.2079620361328125,49.579010009765625,706,1402.0,0.100348823347381,0
0.5119561,0.5419489,0.46829838,0.21825981,0.1782079,0.25263324,49.58953857421875,919.6535845588235,0.010223780954106412,0.06795275891307287,0.1333770751953125,0.11029052734375,0.0538787841796875,0.0515289306640625,0.053985595703125,0.0541229248046875,0.0568389892578125,0.11248779296875,0.1485748291015625,0.22491455078125,47.291107177734375,574,1890.5,0.08766428412179961,0
0.5113413,0.54543394,0.47923014,0.2078194,0.1472459,0.23442835,45.05615234375,856.7352022058823,0.010428379957379724,0.06459161003696177,0.13775634765625,0.1131439208984375,0.0523223876953125,0.047027587890625,0.0440216064453125,0.0489959716796875,0.0538330078125,0.113006591796875,0.1544036865234375,0.2354888916015625,54.699554443359375,913,1316.0,0.09078269861321132,0
0.6419475,0.6364206,0.5193295,0.14284062,0.17279722,0.26048896,35.479736328125,388.16061580882354,0.01962850043517512,0.13217274588263814,0.1033477783203125,0.1039581298828125,0.05938720703125,0.077392578125,0.0858612060546875,0.0873260498046875,0.0731353759765625,0.102691650390625,0.117706298828125,0.1891937255859375,46.512908935546875,462,581.5,0.08041591030552468,1
0.49824816,0.46749544,0.42439985,0.16789798,0.17932247,0.22397193,21.54998779296875,646.3106924019608,0.0125886733780634,0.10072130195137936,0.113922119140625,0.1080474853515625,0.058135986328125,0.069122314453125,0.072357177734375,0.072662353515625,0.0650787353515625,0.1073150634765625,0.13043212890625,0.2029266357421875,53.82408142089844,574,562.5,0.07430491862060344,1
0.5309688,0.5479152,0.42674574,0.16061737,0.15058714,0.2297169,45.67718505859375,905.490456495098,0.01029585566305213,0.05930623338492821,0.135528564453125,0.1088714599609375,0.0556640625,0.0518646240234375,0.051544189453125,0.05908203125,0.057891845703125,0.1096954345703125,0.1444091796875,0.2254486083984375,66.1468505859375,695,1606.0,0.07929097066100829,1
0.59351015,0.5568242,0.478868,0.15039709,0.1656145,0.22618552,21.3287353515625,659.0566789215687,0.011650699909919725,0.06947261747556104,0.1244659423828125,0.1097412109375,0.0599365234375,0.0597686767578125,0.0606689453125,0.06304931640625,0.064239501953125,0.107269287109375,0.1349029541015625,0.2159576416015625,52.83966064453125,544,1403.5,0.07630926711578401,1
0.53137755,0.55920446,0.4600178,0.19352528,0.1621253,0.25233206,47.796630859375,779.2479319852941,0.011565031111940776,0.07615147051000874,0.126983642578125,0.109527587890625,0.05621337890625,0.058349609375,0.0572509765625,0.0577392578125,0.0623321533203125,0.1098785400390625,0.1408843994140625,0.2208404541015625,56.567230224609375,764,436.0,0.08253325106866831,1
0.5477503,0.52644247,0.4437287,0.16484667,0.16611695,0.23875703,28.94287109375,741.4231617647058,0.015020654350408679,0.09041790105740843,0.1236419677734375,0.10986328125,0.055633544921875,0.05865478515625,0.0597381591796875,0.0636138916015625,0.0664520263671875,0.1096038818359375,0.13763427734375,0.2151641845703125,49.547882080078125,577,670.0,0.08115117101763528,1
0.6287532,0.61355436,0.5602655,0.13404639,0.11486391,0.23091672,24.7589111328125,169.34578737745096,0.0233969030170358,0.15222747367239445,0.08526611328125,0.111663818359375,0.0638885498046875,0.0829010009765625,0.0912322998046875,0.0919036865234375,0.0800628662109375,0.1075897216796875,0.1084747314453125,0.1770172119140625,13.517303466796875,186,61.5,0.09295813260470602,1
0.6626014,0.73691493,0.54277146,0.15047649,0.106644124,0.23591419,66.68701171875,168.87869178921574,0.02142277051007021,0.18305685235702923,0.066192626953125,0.0926361083984375,0.0652313232421875,0.1058349609375,0.1360931396484375,0.1191253662109375,0.084930419921875,0.0918731689453125,0.0910491943359375,0.14703369140625,25.63385009765625,259,334.5,0.10213196688692812,1
0.6097875,0.63212276,0.4944734,0.14812952,0.14785317,0.23546802,45.99761962890625,505.6182444852941,0.012494052291798162,0.07850889027666062,0.1168060302734375,0.1108551025390625,0.060699462890625,0.0656585693359375,0.069854736328125,0.068328857421875,0.0660247802734375,0.1087188720703125,0.1269683837890625,0.206085205078125,48.505096435546875,543,368.5,0.08423132305319794,1
0.6794094,0.65676236,0.5620606,0.14598237,0.17332128,0.20874453,30.6854248046875,534.7763174019608,0.011367107995828738,0.07405780410656107,0.124114990234375,0.109039306640625,0.059173583984375,0.0604248046875,0.0642547607421875,0.068634033203125,0.0677490234375,0.106201171875,0.127838134765625,0.2125701904296875,52.7618408203125,553,1908.5,0.09516291263794957,1
0.50984704,0.4842794,0.42412955,0.123366766,0.14119956,0.20267053,26.30615234375,494.55649509803925,0.014544026377801517,0.09396435298047667,0.1186065673828125,0.1095428466796875,0.0599822998046875,0.0618133544921875,0.065948486328125,0.0706024169921875,0.0682373046875,0.10821533203125,0.1273040771484375,0.209747314453125,44.51683044433594,432,867.0,0.09293103212515044,1
0.5423587,0.5860421,0.48524082,0.18674588,0.16026117,0.24988392,52.93121337890625,709.1619944852941,0.014529962409571827,0.09671328796892226,0.1203460693359375,0.1059417724609375,0.0546875,0.0626678466796875,0.068328857421875,0.071197509765625,0.06842041015625,0.1062164306640625,0.134613037109375,0.20758056640625,49.87861633300781,697,392.5,0.11277968503660092,1
0.5504821,0.5505991,0.504556,0.2051074,0.18504003,0.23992981,27.3651123046875,213.9784620098039,0.023241616735926,0.23865826188064604,0.0641021728515625,0.094970703125,0.056915283203125,0.1005859375,0.11785888671875,0.125732421875,0.09185791015625,0.0972900390625,0.0994110107421875,0.151275634765625,24.182510375976562,245,547.5,0.07545489532086533,1
0.5141166,0.52668107,0.4430793,0.13994572,0.13616471,0.20893528,38.45367431640625,478.7197763480393,0.01486492250644399,0.10064617751637593,0.1130523681640625,0.1090087890625,0.0594940185546875,0.06658935546875,0.0742645263671875,0.0766448974609375,0.0657806396484375,0.1053009033203125,0.127655029296875,0.20220947265625,48.80470275878906,534,434.0,0.08895484110755603,1
0.5324833,0.44366693,0.40659165,0.13060014,0.12112186,0.19171974,5.5267333984375,468.56239276960787,0.015207266022049337,0.07557758533744155,0.1157989501953125,0.117034912109375,0.059356689453125,0.0611724853515625,0.0661468505859375,0.065948486328125,0.06414794921875,0.1142120361328125,0.1270599365234375,0.2091217041015625,33.680419921875,355,1808.0,0.09110772349175865,1
0.52493024,0.56102455,0.4857524,0.16534038,0.15064302,0.2128175,49.74822998046875,678.1855085784313,0.011323419163530444,0.0760718542222254,0.1285247802734375,0.1113433837890625,0.054656982421875,0.05474853515625,0.058929443359375,0.0626220703125,0.0624237060546875,0.1092529296875,0.138031005859375,0.2194671630859375,50.948638916015625,686,498.5,0.0937127151316501,1
0.52853,0.49651054,0.39939123,0.16150808,0.17927325,0.20644632,27.3040771484375,583.292524509804,0.013603238747904482,0.10533260561997042,0.1121826171875,0.1042327880859375,0.0586700439453125,0.06927490234375,0.0746612548828125,0.07952880859375,0.0689697265625,0.105316162109375,0.1285858154296875,0.198577880859375,55.17814636230469,593,345.5,0.09326413761385495,1
0.5839217,0.5894052,0.54084796,0.22056216,0.19376045,0.26470894,30.8746337890625,144.85045955882356,0.03446841125550852,0.3123754325050415,0.0469207763671875,0.07769775390625,0.0494384765625,0.1129608154296875,0.1432647705078125,0.157562255859375,0.0966949462890625,0.0876922607421875,0.103668212890625,0.1240997314453125,21.396560668945312,177,287.5,0.09170966246115787,1
0.61543757,0.6645788,0.4478363,0.20721726,0.202776,0.25138348,58.63800048828125,539.5792738970589,0.021705170758512592,0.16066917693360916,0.0899200439453125,0.096038818359375,0.057220458984375,0.0850677490234375,0.1005859375,0.1032562255859375,0.0791778564453125,0.0960845947265625,0.1196136474609375,0.17303466796875,49.53620910644531,529,1021.5,0.0967894651190389,1
0.56270087,0.5469845,0.43425438,0.16722581,0.1727067,0.2236462,38.4857177734375,867.2491115196078,0.01074206667057451,0.06300768834745468,0.1315155029296875,0.108856201171875,0.0556640625,0.0548248291015625,0.0567474365234375,0.0577850341796875,0.0584869384765625,0.107696533203125,0.143310546875,0.2251129150390625,61.24809265136719,697,583.5,0.07618844394998371,1
0.6108861,0.59503853,0.5576861,0.14574505,0.15162076,0.20351812,24.69940185546875,537.0736366421569,0.013196003979048139,0.08431533490378376,0.123687744140625,0.1153411865234375,0.05615234375,0.057342529296875,0.056488037109375,0.062774658203125,0.0630950927734375,0.1124267578125,0.1368255615234375,0.2158660888671875,38.36517333984375,461,1008.0,0.08128624279884154,1
0.61506927,0.6152029,0.51891696,0.14979097,0.14140905,0.24795218,32.48443603515625,757.5201746323529,0.01110681306221191,0.05834236485956623,0.1378021240234375,0.11083984375,0.055877685546875,0.048248291015625,0.048309326171875,0.0550689697265625,0.06072998046875,0.10943603515625,0.14337158203125,0.230316162109375,52.29881286621094,733,914.0,0.09041408166820668,1
0.562273,0.5530622,0.50170124,0.15727147,0.16830698,0.19940594,29.98199462890625,582.9452359068628,0.013077048489004525,0.09369425551571814,0.116790771484375,0.108062744140625,0.0594940185546875,0.0661468505859375,0.0697174072265625,0.0718994140625,0.067779541015625,0.103973388671875,0.1307830810546875,0.205352783203125,49.905853271484375,525,1023.5,0.09535726368743214,1
0.58235335,0.5498708,0.46237746,0.14892566,0.16817603,0.21523148,24.59869384765625,706.7376531862747,0.011228501675105158,0.06908784235408755,0.1263885498046875,0.108642578125,0.0574798583984375,0.058197021484375,0.0631256103515625,0.063385009765625,0.064788818359375,0.1094970703125,0.13433837890625,0.2141571044921875,56.18202209472656,614,1633.5,0.08666818113888415,1
0.60883796,0.6093396,0.50564545,0.1892352,0.19587548,0.27840203,36.88201904296875,636.6366727941175,0.022964203920583327,0.15451606732817297,0.1000518798828125,0.10028076171875,0.0546875,0.07684326171875,0.0876312255859375,0.0908203125,0.074188232421875,0.102142333984375,0.1252288818359375,0.1881256103515625,45.68023681640625,488,3899.0,0.08104762668378528,1
0.55895877,0.5240941,0.41990563,0.1715111,0.20089561,0.24902238,28.0120849609375,752.7129136029413,0.010952058025832472,0.06488132314858075,0.127716064453125,0.1089019775390625,0.0574951171875,0.0580596923828125,0.06109619140625,0.065460205078125,0.0621185302734375,0.1067962646484375,0.136749267578125,0.215606689453125,54.21318054199219,558,2045.5,0.08454263636026597,1
0.56510675,0.6470204,0.50585747,0.15608017,0.12175027,0.2066421,59.71527099609375,211.8251072303922,0.021112639522129183,0.1804184801535237,0.07354736328125,0.0981292724609375,0.0660400390625,0.0980072021484375,0.1169891357421875,0.1153564453125,0.0884857177734375,0.095458984375,0.095611572265625,0.152374267578125,29.225234985351562,308,167.5,0.16819165255213345,1
0.51445246,0.5165518,0.44434506,0.12859066,0.14116625,0.20342289,31.32476806640625,244.0330575980393,0.021001843821955468,0.14979530931765672,0.0880584716796875,0.100067138671875,0.0644073486328125,0.0895233154296875,0.0979156494140625,0.09747314453125,0.0814056396484375,0.098785400390625,0.1076507568359375,0.174713134765625,30.034561157226562,294,499.0,0.07636865321440746,1
0.5819709,0.54240775,0.44734013,0.15021247,0.1668511,0.2282734,22.955322265625,595.8968596813727,0.01297240851165401,0.08150219857601805,0.1170654296875,0.1082611083984375,0.05987548828125,0.06451416015625,0.068145751953125,0.0732421875,0.068359375,0.108245849609375,0.1274261474609375,0.204864501953125,50.46226501464844,541,705.5,0.10297936335461601,1
0.62245625,0.67066586,0.5633645,0.18048903,0.16199899,0.23847193,56.56890869140625,330.67092524509803,0.0229454043535941,0.1645814679733689,0.0869293212890625,0.097930908203125,0.0594024658203125,0.089630126953125,0.104034423828125,0.1036834716796875,0.0816497802734375,0.09857177734375,0.1061553955078125,0.1720123291015625,33.03062438964844,325,451.5,0.10522751565776241,1
0.65200925,0.6154976,0.5346048,0.19327876,0.17995813,0.19431897,17.70172119140625,482.8165594362746,0.014365238406499293,0.10015827669789322,0.10760498046875,0.108489990234375,0.05877685546875,0.0709075927734375,0.080352783203125,0.0750274658203125,0.068145751953125,0.1058807373046875,0.1254730224609375,0.1993408203125,35.98777770996094,436,149.0,0.08400469982010716,1
0.5508336,0.56100297,0.4853025,0.12753034,0.12350503,0.19378075,36.00311279296875,449.6972732843138,0.014906874280659791,0.08986789857134951,0.1186065673828125,0.1101837158203125,0.059661865234375,0.0631103515625,0.0635223388671875,0.067962646484375,0.066497802734375,0.1088714599609375,0.132659912109375,0.20892333984375,40.3729248046875,553,337.5,0.08030067754844279,1
0.5271473,0.5504117,0.46626553,0.17680342,0.15255035,0.2435645,42.24395751953125,611.2600949754902,0.01704825940180509,0.10928649986320754,0.114654541015625,0.10614013671875,0.05780029296875,0.06671142578125,0.0689849853515625,0.0743408203125,0.0683441162109375,0.10546875,0.1302642822265625,0.2072906494140625,51.75018310546875,546,653.5,0.0773741524955182,1
0.49593818,0.53062624,0.44558698,0.20759599,0.16714637,0.2505686,49.5758056640625,777.166988357843,0.01334762827719372,0.08967081599270643,0.1266021728515625,0.109619140625,0.0550537109375,0.0572357177734375,0.05743408203125,0.0623016357421875,0.0622100830078125,0.109375,0.1438446044921875,0.2163238525390625,55.220947265625,665,1038.5,0.0718381406057483,1
0.61882174,0.5317217,0.42781085,0.23174565,0.22584856,0.2542691,27.6763916015625,238.43117340686274,0.017315541841722865,0.17502496466144277,0.058990478515625,0.0831146240234375,0.061004638671875,0.113067626953125,0.173614501953125,0.1365203857421875,0.0859222412109375,0.0814056396484375,0.0798492431640625,0.1265106201171875,41.44294738769531,269,1216.5,0.10606647027311344,1
0.5390816,0.5466533,0.4446228,0.1385052,0.1246461,0.22303878,41.57562255859375,696.8979626225491,0.01084585327892883,0.05529979060359911,0.13775634765625,0.1109771728515625,0.0554656982421875,0.04937744140625,0.0485382080078125,0.0552520751953125,0.0575714111328125,0.1107940673828125,0.1451873779296875,0.2290802001953125,60.909576416015625,836,492.5,0.07769257929657782,1
0.6034471,0.554389,0.505793,0.14917439,0.17610303,0.23019536,16.23077392578125,733.3917738970587,0.018137219322343547,0.0981057992486879,0.1209716796875,0.1091461181640625,0.0560760498046875,0.0612335205078125,0.0631256103515625,0.0665130615234375,0.0650787353515625,0.1048583984375,0.1399993896484375,0.2129974365234375,48.053741455078125,643,1029.5,0.07931662464959409,1
0.5828319,0.5874633,0.5002705,0.1310717,0.12620617,0.20274076,37.6861572265625,586.0300091911764,0.013042293265813182,0.06955844649103442,0.12750244140625,0.1128387451171875,0.056884765625,0.0554351806640625,0.05584716796875,0.05828857421875,0.0595855712890625,0.1123504638671875,0.1389617919921875,0.2223052978515625,48.73077392578125,690,276.5,0.07937781312720217,1
0.5221603,0.5396583,0.43269056,0.16379188,0.1428917,0.23272352,45.1019287109375,631.6047794117649,0.01203543137181629,0.07865607645416037,0.12542724609375,0.108856201171875,0.058197021484375,0.0588531494140625,0.0597991943359375,0.0637664794921875,0.0626678466796875,0.109100341796875,0.137939453125,0.21539306640625,52.925262451171875,664,761.0,0.09270921056025934,1
0.51392007,0.53290725,0.46278632,0.18663743,0.16951206,0.24578926,38.0126953125,521.8843290441177,0.019016047681021914,0.13803861905947565,0.1010589599609375,0.1046142578125,0.058013916015625,0.0772552490234375,0.0832672119140625,0.0843353271484375,0.074554443359375,0.1045989990234375,0.121246337890625,0.1910552978515625,41.17835998535156,444,417.5,0.08942988534135737,1
0.6613885,0.5463406,0.48741588,0.15842809,0.18454064,0.21403636,6.23016357421875,509.5569393382353,0.017560115552720645,0.15048508428786786,0.091217041015625,0.104400634765625,0.0609588623046875,0.082427978515625,0.092376708984375,0.0949859619140625,0.082183837890625,0.1005096435546875,0.1119232177734375,0.17901611328125,42.38456726074219,342,422.0,0.09133013844909046,1
0.584406,0.5466991,0.3974539,0.14938302,0.14021625,0.22070344,28.87420654296875,509.6977787990196,0.013275678823085767,0.06755772252888821,0.11529541015625,0.1089019775390625,0.0623779296875,0.06658935546875,0.072357177734375,0.074066162109375,0.0664520263671875,0.10595703125,0.1223602294921875,0.2056427001953125,45.25611877441406,463,852.5,0.08054400848874566,1
0.6448395,0.58161116,0.48482704,0.16746812,0.17753604,0.22935665,15.08331298828125,372.9003676470589,0.015683779798607408,0.1360345434614916,0.082916259765625,0.0985565185546875,0.0667877197265625,0.093505859375,0.1103057861328125,0.10443115234375,0.08245849609375,0.0951690673828125,0.1005096435546875,0.1653594970703125,41.35734558105469,382,792.0,0.09450437452659463,1
0.5943833,0.5386937,0.4908929,0.2753118,0.27913618,0.3069778,10.3485107421875,713.6607996323529,0.010293684521992238,0.08493016907340452,0.10968017578125,0.1015625,0.0601348876953125,0.0746002197265625,0.0946502685546875,0.077484130859375,0.0657501220703125,0.10162353515625,0.121337890625,0.19317626953125,44.14329528808594,447,4024.5,0.08187867408151038,1
0.63997006,0.5510476,0.44429895,0.18644471,0.2088892,0.25068823,14.093017578125,561.2047640931373,0.017760840388007168,0.14850088956555488,0.0919036865234375,0.1035003662109375,0.0570526123046875,0.082366943359375,0.0906219482421875,0.095611572265625,0.0766754150390625,0.1017608642578125,0.1172943115234375,0.1832122802734375,40.178375244140625,453,638.0,0.09819481250117512,1
0.5725107,0.5866165,0.49339783,0.13974887,0.1397737,0.21795934,39.25628662109375,360.39736519607845,0.013873789204637065,0.09077554262898506,0.1063079833984375,0.1089935302734375,0.0628204345703125,0.0731353759765625,0.0805206298828125,0.0779876708984375,0.0709075927734375,0.106658935546875,0.1187591552734375,0.19390869140625,32.92167663574219,352,522.5,0.1027080195006682,1
0.6022464,0.6017859,0.48626563,0.1860515,0.20899372,0.2558715,34.90753173828125,375.6372855392157,0.018222661525707104,0.1561068302249435,0.092071533203125,0.1033477783203125,0.0603485107421875,0.0815887451171875,0.09674072265625,0.0986328125,0.077056884765625,0.101409912109375,0.113250732421875,0.1755523681640625,37.8204345703125,454,133.5,0.09693061318726194,1
0.6095838,0.6101484,0.5159265,0.23907657,0.2087269,0.2942762,35.29815673828125,205.57715992647067,0.030219789059511566,0.2500940142585621,0.0534820556640625,0.0861358642578125,0.0536346435546875,0.1073150634765625,0.1327362060546875,0.148223876953125,0.0917510986328125,0.091949462890625,0.107818603515625,0.126953125,28.563766479492188,281,228.5,0.09836495873931259,1
0.6039696,0.63222665,0.5445712,0.17544249,0.15376258,0.24500328,42.59490966796875,536.3355238970589,0.017820183082404344,0.13913425548372424,0.1087799072265625,0.1025238037109375,0.05535888671875,0.07061767578125,0.07830810546875,0.0860748291015625,0.073822021484375,0.099822998046875,0.128875732421875,0.1958160400390625,45.53627014160156,656,365.5,0.0996071829949245,1
0.58511984,0.5178225,0.45054203,0.14508042,0.19917168,0.25029737,15.33050537109375,511.04983149509815,0.012238600716096816,0.08133066045766729,0.116668701171875,0.1075592041015625,0.061767578125,0.0668182373046875,0.0684967041015625,0.0742340087890625,0.0688629150390625,0.10626220703125,0.1246337890625,0.2046966552734375,48.084869384765625,474,896.0,0.07647352639386505,1
0.5546012,0.5728746,0.5011699,0.19284154,0.17323026,0.26128393,37.75482177734375,296.5673100490197,0.03020169090604761,0.21593708604231665,0.0691070556640625,0.0904541015625,0.06097412109375,0.1021881103515625,0.1240081787109375,0.123291015625,0.0841827392578125,0.0960235595703125,0.0992889404296875,0.150482177734375,35.859375,264,496.5,0.0808846925632455,1
0.63217926,0.5360968,0.44522876,0.17618862,0.21486507,0.25961173,13.299560546875,516.0864583333334,0.020345905493202594,0.14106226517071668,0.09698486328125,0.10418701171875,0.0577850341796875,0.078887939453125,0.0828704833984375,0.0908203125,0.077728271484375,0.1028289794921875,0.1217498779296875,0.1861572265625,36.94496154785156,405,657.5,0.11600384718049317,1
0.61980534,0.5503705,0.5196785,0.14216821,0.18340638,0.22267339,8.39080810546875,451.48046875000006,0.01700249648131421,0.1178676505263864,0.108551025390625,0.1096038818359375,0.0596771240234375,0.07080078125,0.076019287109375,0.0748138427734375,0.07196044921875,0.1064605712890625,0.1255340576171875,0.1965789794921875,39.96437072753906,431,596.5,0.0895434180691148,1
0.5565351,0.5460732,0.46659893,0.116252564,0.13662305,0.2317739,27.215576171875,234.58164828431376,0.018669693077191962,0.1579258705176536,0.087860107421875,0.1063079833984375,0.0630035400390625,0.084503173828125,0.095306396484375,0.0968780517578125,0.0825347900390625,0.1013031005859375,0.1080169677734375,0.174285888671875,29.404220581054688,257,311.5,0.08596109187784363,1
0.55426604,0.5250578,0.4872663,0.1631843,0.17445877,0.23457229,19.99053955078125,635.2090992647059,0.02027453763743372,0.14371850446206608,0.1068878173828125,0.1026458740234375,0.05596923828125,0.072998046875,0.0779571533203125,0.0826263427734375,0.07171630859375,0.1044921875,0.12847900390625,0.19622802734375,48.224945068359375,575,1524.0,0.07504450421057221,1
